id,label,sentence,label_des,original_label
3099,55,拒收邮政，谢谢,买家咨询发什么快递,55
3100,48,请问运费好久发给我？,买家要求退运费,48
3101,67,不能开专票吗。,买家咨询能否开发票及发票类型和寄送时间,67
3102,103,地址呢？我要寄快递,买家咨询退换货地址,103
3103,97,快递可以指定邮政嘛,买家咨询是否可以指定快递,1
3104,104,没有吊牌袋子了,买家咨询退换货规则,104
3105,105,那我要是换还得自己包运费？,买家咨询退换货运费由谁承担,105
3106,67,你好，我买的笔能开发票吗,买家咨询能否开发票及发票类型和寄送时间,67
3107,16,那麻烦帮我改一下黑色,买家表示收件信息不需要修改了,16
3108,17,亲 和包邮产品一起买了 可以帮我改一下运费吗,买家表示送人的,17
3109,30,问你你不回,买家催促回复,30
3110,22,货物收到了，能退款吗,买家表示需要退货退款,22
3111,108,你好，我刚刚有件衣服选错尺码了,买家咨询退款金额,108
3112,65,可以定制一个60x60的吗？,买家咨询能否定制,65
3113,100,不搞活动吗,买家咨询是否有买家秀,100
3114,99,那有什么优惠活动吗,买家咨询是否有活动,99
3115,60,我看中了这款，双十一价格是多少,买家咨询活动规则,60
3116,105,退换货运费怎么算,买家咨询退换货运费由谁承担,105
3117,112,你好，请问下优惠券不可以叠加使用对吧？,买家咨询优惠券使用规则,112
3118,90,是新鲜的吗，净重多少,买家咨询商品重量,90
3119,82,但是他有两种，有什么区别,买家咨询商品区别,82
3120,108,这两种的区别是,买家咨询退款金额,108
3121,50,加绒跟加厚绒有什么区别吗？,买家要求延迟发货,50
3122,110,我现在退款不行吗,买家咨询退款时间,110
3123,99,那你们双十二有没有活动啊,买家咨询是否有活动,99
3124,33,忙你的吧，不打扰了,买家发送结束语,33
3125,94,这次没改价格,买家咨询是否可以改价,94
3126,69,请问黄色的和图片是有色差嘛,买家咨询偏远地区是否发货,69
3127,102,比洗之前的味还大,买家咨询是否有味道,102
3128,78,我就是怕到时候有色差,买家咨询商品的色差问题,78
3129,60,买一送一是几个,买家咨询活动规则,60
3130,104,发过给吊牌摘了可以么,买家咨询退换货规则,104
3131,114,不是给我退运费险吗？,买家咨询运费险赔付规则,114
3132,99,是不是买三发五啊,买家咨询是否有活动,99
3133,23,我想退掉重新拍，可以吗？,买家表示要重拍,23
3134,97,可以指定百世或者中通吗,买家咨询是否可以指定快递,97
3135,22,我之前退的货，怎么还没退款给我呢？,买家表示需要退货退款,22
3136,13,你好快递注意查收一下,买家表示商品已经寄回去了,13
3137,38,再给点优惠我嘛 老顾客了嘛,买家讨价还价,38
3138,60,买500克送500克是吗？,买家咨询活动规则,60
3139,59,麻烦帮我开一下发票，,买家咨询换货发货时间,59
3140,90,亲，这虾皮一份是多重,买家咨询商品重量,90
3141,53,过年前能到就行/:^_^,买家咨询到货时间,53
3142,53,我换号码的毛衣外套怎么还没有到呢,买家咨询到货时间,53
3143,113,快递费大概多少钱？,买家咨询运费金额,113
3144,12,亲，怎么把颜色发错了,买家表示商家发错货了,12
3145,71,价格还能优惠吗,买家咨询如何领取优惠券,71
3146,60,意思就是 我这件衣服单独帮我发顺丰  我补差价,买家咨询活动规则,60
3147,57,情侣款的跟那个普通的tape-c，有什么差别吗,买家咨询返现金额,57
3148,54,这款多久发货,买家咨询发货时间,54
3149,66,两套可以分别寄两个地方吗 /:^O^,买家咨询能否分开/一起发货,66
3150,29,同意一下退货 亲,买家催促发货,29
3151,71,现在买有优惠卷吗？,买家咨询如何领取优惠券,71
3152,73,你好！请问是从哪里发货呢！,买家咨询商家发货地,73
3153,28,好的，亲 /:^_^,买家表示再看看,28
3154,82,这俩有什么区别吗,买家咨询商品区别,60
3155,84,早下单早发货？,买家咨询商品是不是预售款,84
3156,54,什么时候可以发货？然后大概什么时候可以到？,买家咨询发货时间,54
3157,13,注意查收一下快递,买家表示商品已经寄回去了,13
3158,65,那可以定制吗,买家咨询能否定制,65
3159,60,水，乳，霜这3样怎么买呀,买家咨询活动规则,60
3160,98,好评优惠吗,买家咨询是否有好评返现,98
3161,0,可以退换货啊？,买家抱怨商品涨价了,0
3162,16,这个酒红色西装还会补货吗,买家表示收件信息不需要修改了,16
3163,92,3件不打折了？,买家咨询是否可以打折,92
3164,1,不懂就滚,买家表达不满/生气,1
3165,60,我见原来还是买一送一么,买家咨询活动规则,60
3166,60,现在买有没有优惠卷？,买家咨询活动规则,60
3167,73,杭州发货的呀,买家咨询商家发货地,73
3168,32,我要黑色格子的,买家对特定款式/颜色表达喜好,32
3169,117,你好，，发邮政吗,买家咨询自己的旺旺昵称,117
3170,60,双十一是不是价格低？,买家咨询活动规则,60
3171,114,那我那个运费险怎么用,买家咨询运费险赔付规则,114
3172,46,亲，盆栽在不发 我就退货了,买家要求取消退换货退款,46
3173,36,二十六号当天发货么,买家反馈收到的商品有问题,36
3174,16,你们这里可以投诉客服吗,买家表示收件信息不需要修改了,16
3175,89,店家在么？,买家咨询商品质量是否有保障,89
3176,97,我说   我这边只有邮政才到,买家咨询是否可以指定快递,97
3177,32,儿子喜欢蓝色 /:^$^,买家对特定款式/颜色表达喜好,32
3178,74,现在你们收到货了哈,买家咨询商家是否收到寄回的商品,74
3179,40,抽丝不想要了,买家需要商品推荐,40
3180,24,不是买一箱送一箱麽？？,买家表示已经收到货了,24
3181,97,不发邮政了,买家咨询是否可以指定快递,97
3182,114,标签拿掉了 还能退吗,买家咨询运费险赔付规则,114
3183,20,你们的快递是真慢 /:020,买家表示物流太慢了,20
3184,51,要三条有优惠没,买家要求延长收货时间,51
3185,60,买了4袋送100粒么,买家咨询活动规则,60
3186,104,我不生气？,买家咨询退换货规则,104
3187,79,9.9选共多少个,买家咨询商品规格数量,79
3188,111,快递怎么不走了,买家咨询物流信息,111
3189,38,最低能按多少啊,买家讨价还价,38
3190,18,稍等我问下顾客,买家表示无法申请退款,18
3191,3,我不想要这个裤子了 不好意思,买家表示不想要了,3
3192,79,是三斤哈。,买家咨询商品规格数量,79
3193,80,是38.9？,买家咨询商品价格,80
3194,102,嗯 鞋子有味,买家咨询是否有味道,102
3195,1,这个衣服也是醉了,买家表达不满/生气,1
3196,99,当时在你家买的买三送一，因为裤子太小，中间耽搁了一些时间，现在换的我也收到了,买家咨询是否有活动,99
3197,99,店铺不参与双十一活动吗,买家咨询是否有活动,99
3198,92,不是送同款吗 /:007,买家咨询是否可以打折,92
3199,67,可以开具增值税专用发票吗,买家咨询能否开发票及发票类型和寄送时间,67
3200,93,我今天想买个衣服能帮我发顺丰么,买家咨询是否可以发顺丰,93
3201,67,发票开好了吗,买家咨询能否开发票及发票类型和寄送时间,67
3202,33,噢噢是南通工厂？,买家发送结束语,33
3203,3,如果在没有更新，我就不要了,买家表示不想要了,3
3204,90,这个是多少克一小包,买家咨询商品重量,90
3205,53,可以发顺丰 7号之前可以到吗,买家咨询到货时间,53
3206,46,如果发货啦的话就不退啦,买家要求取消退换货退款,46
3207,82,升级版和普通版有什么不一样吗,买家咨询商品区别,82
3208,76,产地是新疆的吗,买家咨询商品产地,76
3209,49,电话号码改成17334825301,买家要求修改收件信息,49
3210,82,吐司牛奶和奶醇吐司牛奶不一样吗,买家咨询商品区别,82
3211,111,请查一下，你后面发的快递到哪里了，前面发那个一直没动过。,买家咨询物流信息,111
3212,108,卡其色的不退了,买家咨询退款金额,108
3213,109,收到货就打到支付宝吧,买家咨询退款去向,109
3214,5,嗷嗷嗷 了解了,买家表示好的,5
3215,19,明天也会打折是吗,买家表示无法下单,19
3216,7,我穿上大就不说了，你们这个黑我着实不喜欢,买家表示麻烦卖家，表达感谢,7
3217,90,一包有多重呢,买家咨询商品重量,90
3218,52,那m码什么时候还有货呢？,买家咨询补货/上货时间,52
3219,71,这个90??90的可以做成40??1米吗,买家咨询如何领取优惠券,71
3220,87,请问快递你们收到了嘛。？,买家咨询商品是否有质保，质保多久,87
3221,12,你们家那个15元的券，怎么用不了呀,买家表示商家发错货了,12
3222,23,好，那我还想要那条连衣裙要从新拍吗,买家表示要重拍,23
3223,21,这鞋子的气味也太大了吧,买家表示先买来试试,21
3224,92,选四件六折吗,买家咨询是否可以打折,92
3225,112,这个和幻彩版有啥区别,买家咨询优惠券使用规则,112
3226,69,什么时候蓝色能有货,买家咨询偏远地区是否发货,69
3227,97,圆通跟百世我这边不收不到,买家咨询是否可以指定快递,97
3228,60,直接给双十一价格不好吗,买家咨询活动规则,60
3229,49,福建省厦门市同安区新民镇西塘马鞍路王子强超市,买家要求修改收件信息,49
3230,86,就是送同款那个,买家咨询商品是否有赠品,86
3231,55,哈么发什么。,买家咨询发什么快递,55
3232,54,大约什么时候,买家咨询发货时间,54
3233,33,亲，发票还要多久开出开呀,买家发送结束语,33
3234,13,那我是先申请退款退货吗,买家表示商品已经寄回去了,13
3235,54,今天下午能发吗,买家咨询发货时间,54
3236,85,/:815 看不懂到了再说吧，,买家咨询商品是否可以单买/单卖,85
3237,109,退运费是退在哪里,买家咨询退款去向,109
3238,1,你们很搞笑,买家表达不满/生气,1
3239,99,这个是二斤是吗,买家咨询是否有活动,99
3240,30,哪个快一点,买家催促回复,30
3241,2,亲 好评有奖励吗？,买家表达赞美/满意,2
3242,59,换码的鞋子发出来了呢,买家咨询换货发货时间,59
3243,28,你们真是骗人的呵呵,买家表示再看看,28
3244,97,客服你好我忘记备注，你记得帮我备注发韵达快递哦,买家咨询是否可以指定快递,97
3245,59,但是他那边收到件就立马给我换货了,买家咨询换货发货时间,59
3246,69,是杭州的货吗,买家咨询偏远地区是否发货,69
3247,12,图片裤子是什么颜色,买家表示商家发错货了,12
3248,97,麻烦帮忙备注一下圆通！,买家咨询是否可以指定快递,97
3249,66,不要发货,买家咨询能否分开/一起发货,66
3250,86,能送碗吗,买家咨询商品是否有赠品,86
3251,29,那麻烦尽快发货哈，谢谢,买家催促发货,29
3252,46,不退呀,买家要求取消退换货退款,46
3253,31,您好   在吗,买家打招呼,31
3254,110,就是只退一件的款,买家咨询退款时间,110
3255,104,收到货了，穿上有点窄，可以退换货吗？,买家咨询退换货规则,104
3256,49,重庆市合川区三庙镇三庙代收点,买家要求修改收件信息,49
3257,92,对啊，买一件第二件不是半价嘛,买家咨询是否可以打折,92
3258,22,那个我不申请，退货这个费用呢,买家表示需要退货退款,22
3259,3,不要了，没收货,买家表示不想要了,3
3260,60,棉服可以买一赠一么,买家咨询活动规则,60
3261,92,以后有什么福利，打折什么的别忘了我,买家咨询是否可以打折,92
3262,90,净重量是多少呢？,买家咨询商品重量,90
3263,53,你好这个28号能不能收到货,买家咨询到货时间,53
3264,54,亲 今天拍的话今天能发货么,买家咨询发货时间,54
3265,102,这个有香味么,买家咨询是否有味道,102
3266,110,你们同意的话，我就不退了,买家咨询退款时间,110
3267,18,大约几天,买家表示无法申请退款,18
3268,66,明天下午能发货吗亲,买家咨询能否分开/一起发货,66
3269,98,是确认收货了再找你返现吗,买家咨询是否有好评返现,98
3270,49,你好 今晚一起下完单后可以更改地址吗,买家要求修改收件信息,49
3271,54,往新疆发货嘛？,买家咨询发货时间,54
3272,99,但是券领不了,买家咨询是否有活动,99
3273,76,还没发货是没,买家咨询商品产地,76
3274,55,发什么快递？亲,买家咨询发什么快递,55
3275,53,今天拍下，明天能到吗？南安的,买家咨询到货时间,53
